data,nome,ticker,prezzo_carico,prezzo_oggi,rendimento_da_carico,rendimento_da_carico_%,ticker_effettivo,quantita,valore_carico_eur,valore_attuale_eur,pl_eur
2026-03-30,World_SmallCap,IUSN.DE,8.1868,7.896999835968018,-0.0353984663155301,-3.54,,,,,
2026-03-31,MSCI_World,MWRD.MI,129.871,135.66000366210938,0.0445750295455442,4.46,,,,,
2026-03-31,Italy_MIB_ESG,FMI.MI,79.86,104.37999725341795,0.3070372809093158,30.7,,,,,
2026-03-31,EM_IMI,EIMI.MI,38.273,39.310001373291016,0.0270948546832234,2.71,,,,,
2026-03-31,World_Quality,IWQU.MI,69.4158,66.93000030517578,-0.0358102866324989,-3.58,,,,,
2026-03-31,Australia,SAUS.MI,50.07,51.0,0.0185739964050328,1.86,,,,,
2026-03-31,Canada,CSCA.MI,242.3,242.52999877929688,0.0009492314457155,0.09,,,,,
2026-03-31,Japan,LCUJ.DE,19.7444,19.76099967956543,0.0008407284883527,0.08,,,,,
2026-03-31,Switzerland,SW2CHB.MI,34.0694,32.345001220703125,-0.0506142984407379,-5.06,,,,,
2026-03-31,Germany_DAX,EXS1.DE,197.58,187.67999267578125,-0.0501063231309786,-5.01,,,,,
2026-03-31,EM_ex_China,EXCH.MI,6.5264,6.285999774932861,-0.0368350430661832,-3.68,,,,,
2026-03-31,World_SmallCap,IUSN.DE,8.1868,7.894999980926514,-0.0356427443046717,-3.56,,,,,
2026-04-01,MSCI_World,MWRD.MI,129.871,138.47999572753906,0.0662888229669367,6.63,,,,,
2026-04-01,Italy_MIB_ESG,FMI.MI,79.86,108.68000030517578,0.3608815465211092,36.09,,,,,
2026-04-01,EM_IMI,EIMI.MI,38.273,40.6349983215332,0.0617144807444725,6.17,,,,,
2026-04-01,World_Quality,IWQU.MI,69.4158,68.19000244140625,-0.0176587687326769,-1.77,,,,,
2026-04-01,Australia,SAUS.MI,50.07,52.09999847412109,0.0405432089898361,4.05,,,,,
2026-04-01,Canada,CSCA.MI,242.3,246.32000732421875,0.0165910331168746,1.66,,,,,
2026-04-01,Japan,LCUJ.DE,19.7444,20.70400047302246,0.048601146300848,4.86,,,,,
2026-04-01,Switzerland,SW2CHB.MI,34.0694,33.084999084472656,-0.0288939903704599,-2.89,,,,,
2026-04-01,Germany_DAX,EXS1.DE,197.58,192.77999877929688,-0.0242939630564993,-2.43,,,,,
2026-04-01,EM_ex_China,EXCH.MI,6.5264,6.538000106811523,0.001777412786762,0.18,,,,,
2026-04-01,World_SmallCap,IUSN.DE,8.1868,8.102999687194824,-0.0102360278503415,-1.02,,,,,
2026-04-02,MSCI_World,MWRD.MI,129.871,138.52000427246094,0.0665968866988082,6.66,,,,,
2026-04-02,Italy_MIB_ESG,FMI.MI,79.86,108.1999969482422,0.3548709860786649,35.49,,,,,
2026-04-02,EM_IMI,EIMI.MI,38.273,40.084999084472656,0.0473440567625389,4.73,,,,,
2026-04-02,World_Quality,IWQU.MI,69.4158,68.22000122070312,-0.0172266080531647,-1.72,,,,,
2026-04-02,Australia,SAUS.MI,50.07,52.18000030517578,0.0421410086913476,4.21,,,,,
2026-04-02,Canada,CSCA.MI,242.3,247.02999877929688,0.0195212496050221,1.95,,,,,
2026-04-02,Japan,LCUJ.DE,19.7444,20.350000381469727,0.0306720073271271,3.07,,,,,
2026-04-02,Switzerland,SW2CHB.MI,34.0694,32.97999954223633,-0.0319759214357656,-3.2,,,,,
2026-04-02,Germany_DAX,EXS1.DE,197.58,191.3800048828125,-0.0313796695879518,-3.14,,,,,
2026-04-02,EM_ex_China,EXCH.MI,6.5264,6.433000087738037,-0.0143110922195947,-1.43,,,,,
2026-04-02,World_SmallCap,IUSN.DE,8.1868,8.086000442504883,-0.0123124490026771,-1.23,,,,,
2026-04-07,MSCI_World,MWRD.MI,129.871,137.72000122070312,0.0604369044721539,6.04,,,,,
2026-04-07,Italy_MIB_ESG,FMI.MI,79.86,107.16000366210938,0.3418482802668341,34.18,,,,,
2026-04-07,EM_IMI,EIMI.MI,38.273,39.95500183105469,0.0439474781452899,4.39,,,,,
2026-04-07,World_Quality,IWQU.MI,69.4158,67.66999816894531,-0.0251499202062742,-2.51,,,,,
2026-04-07,Australia,SAUS.MI,50.07,52.36000061035156,0.0457359818324658,4.57,,,,,
2026-04-07,Canada,CSCA.MI,242.3,247.1699981689453,0.0200990432065426,2.01,,,,,
2026-04-07,Japan,LCUJ.DE,19.7444,20.06999969482422,0.0164907363517867,1.65,,,,,
2026-04-07,Switzerland,SW2CHB.MI,34.0694,32.38999938964844,-0.0492935188277916,-4.93,,,,,
2026-04-07,Germany_DAX,EXS1.DE,197.58,189.5800018310547,-0.0404899188629684,-4.05,,,,,
2026-04-07,EM_ex_China,EXCH.MI,6.5264,6.451000213623047,-0.0115530440023524,-1.16,,,,,
2026-04-07,World_SmallCap,IUSN.DE,8.1868,8.067000389099121,-0.0146332646334195,-1.46,,,,,
2026-04-08,MSCI_World,MWRD.MI,129.871,141.3000030517578,0.088002733880218,8.8,,,,,
2026-04-08,Italy_MIB_ESG,FMI.MI,79.86,112.05999755859376,0.4032055792461027,40.32,,,,,
2026-04-08,EM_IMI,EIMI.MI,38.273,42.16999816894531,0.1018210793234215,10.18,,,,,
2026-04-08,World_Quality,IWQU.MI,69.4158,69.44000244140625,0.0003486589711023,0.03,,,,,
2026-04-08,Australia,SAUS.MI,50.07,54.02000045776367,0.0788895637660009,7.89,,,,,
2026-04-08,Canada,CSCA.MI,242.3,250.0,0.0317787866281469,3.18,,,,,
2026-04-08,Japan,LCUJ.DE,19.7444,21.08699989318848,0.0679990221626627,6.8,,,,,
2026-04-08,Switzerland,SW2CHB.MI,34.0694,33.375,-0.0203819263033691,-2.04,,,,,
2026-04-08,Germany_DAX,EXS1.DE,197.58,199.2400054931641,0.0084016878892805,0.84,,,,,
2026-04-08,EM_ex_China,EXCH.MI,6.5264,6.852000236511231,0.0498897150820101,4.99,,,,,
2026-04-08,World_SmallCap,IUSN.DE,8.1868,8.295999526977539,0.0133384871961619,1.33,,,,,
2026-04-09,MSCI_World,MWRD.MI,129.871,141.49000549316406,0.0894657428768859,8.95,,,,,
2026-04-09,Italy_MIB_ESG,FMI.MI,79.86,112.31999969482422,0.4064613034663689,40.65,,,,,
2026-04-09,EM_IMI,EIMI.MI,38.273,42.02000045776367,0.0979019271487384,9.79,,,,,
2026-04-09,World_Quality,IWQU.MI,69.4158,69.66999816894531,0.0036619641197725,0.37,,,,,
2026-04-09,Australia,SAUS.MI,50.07,54.34999847412109,0.0854802970665287,8.55,,,,,
2026-04-09,Canada,CSCA.MI,242.3,249.83999633789065,0.0311184330907579,3.11,,,,,
2026-04-09,Japan,LCUJ.DE,19.7444,20.711000442504883,0.0489556756601812,4.9,,,,,
2026-04-09,Switzerland,SW2CHB.MI,34.0694,33.41999816894531,-0.0190611466904228,-1.91,,,,,
2026-04-09,Germany_DAX,EXS1.DE,197.58,197.0599975585937,-0.00263185768502,-0.26,,,,,
2026-04-09,EM_ex_China,EXCH.MI,6.5264,6.814000129699707,0.0440671931998815,4.41,,,,,
2026-04-09,World_SmallCap,IUSN.DE,8.1868,8.288999557495117,0.0124834559895341,1.25,,,,,
2026-04-10,MSCI_World,MWRD.MI,129.871,141.80999755859375,0.0919296652724144,9.19,,,,,
2026-04-10,Italy_MIB_ESG,FMI.MI,79.86,113.45999908447266,0.4207362770407294,42.07,,,,,
2026-04-10,EM_IMI,EIMI.MI,38.273,42.400001525878906,0.1078306253985552,10.78,,,,,
2026-04-10,World_Quality,IWQU.MI,69.4158,69.80000305175781,0.00553480694248,0.55,,,,,
2026-04-10,Australia,SAUS.MI,50.07,54.68999862670898,0.0922707934233868,9.23,,,,,
2026-04-10,Canada,CSCA.MI,242.3,250.1000061035156,0.0321915233327099,3.22,,,,,
2026-04-10,Japan,LCUJ.DE,19.7444,20.698999404907227,0.0483478558430354,4.83,,,,,
2026-04-10,Switzerland,SW2CHB.MI,34.0694,33.4900016784668,-0.0170064140117878,-1.7,,,,,
2026-04-10,Germany_DAX,EXS1.DE,197.58,196.83999633789065,-0.0037453368868781,-0.37,,,,,
2026-04-10,EM_ex_China,EXCH.MI,6.5264,6.89900016784668,0.0570912245413519,5.71,,,,,
2026-04-10,World_SmallCap,IUSN.DE,8.1868,8.27299976348877,0.0105291155871365,1.05,,,,,
2026-04-13,MSCI_World,MWRD.MI,129.871,141.80999755859375,0.0919296652724144,9.19,,,,,
2026-04-13,Italy_MIB_ESG,FMI.MI,79.86,113.08000183105467,0.4159779843608151,41.6,,,,,
2026-04-13,EM_IMI,EIMI.MI,38.273,42.255001068115234,0.1040420418601946,10.4,,,,,
2026-04-13,World_Quality,IWQU.MI,69.4158,69.69999694824219,0.0040941247992847,0.41,,,,,
2026-04-13,Australia,SAUS.MI,50.07,54.65999984741211,0.0916716566289617,9.17,,,,,
2026-04-13,Canada,CSCA.MI,242.3,250.9499969482422,0.0356995334223779,3.57,,,,,
2026-04-13,Japan,LCUJ.DE,19.7444,20.55299949645996,0.0409533587477948,4.1,,,,,
2026-04-13,Switzerland,SW2CHB.MI,34.0694,33.55500030517578,-0.0150985839147217,-1.51,,,,,
2026-04-13,Germany_DAX,EXS1.DE,197.58,196.27999877929688,-0.0065796194994591,-0.66,,,,,
2026-04-13,EM_ex_China,EXCH.MI,6.5264,6.868000030517578,0.0523412647887928,5.23,,,,,
2026-04-13,World_SmallCap,IUSN.DE,8.1868,8.27299976348877,0.0105291155871365,1.05,,,,,
2026-04-14,MSCI_World,MWRD.MI,129.871,143.35000610351562,0.1037876516198044,10.38,,,,,
2026-04-14,Italy_MIB_ESG,FMI.MI,79.86,114.8000030517578,0.4375156906055324,43.75,,,,,
2026-04-14,EM_IMI,EIMI.MI,38.273,43.02000045776367,0.1240300069961504,12.4,,,,,
2026-04-14,World_Quality,IWQU.MI,69.4158,70.37000274658203,0.0137461895790587,1.37,,,,,
2026-04-14,Australia,SAUS.MI,50.07,54.810001373291016,0.0946674929756543,9.47,,,,,
2026-04-14,Canada,CSCA.MI,242.3,252.07000732421875,0.0403219452093219,4.03,,,,,
2026-04-14,Japan,LCUJ.DE,19.7444,20.87800025939941,0.0574137608334219,5.74,,,,,
2026-04-14,Switzerland,SW2CHB.MI,34.0694,33.6349983215332,-0.0127504939466734,-1.28,,,,,
2026-04-14,Germany_DAX,EXS1.DE,197.58,198.8800048828125,0.0065796380342773,0.66,,,,,
2026-04-14,EM_ex_China,EXCH.MI,6.5264,7.014999866485596,0.0748651425725661,7.49,,,,,
2026-04-14,World_SmallCap,IUSN.DE,8.1868,8.381999969482422,0.0238432561541044,2.38,,,,,
2026-04-15,MSCI_World,MWRD.MI,129.871,143.94000244140625,0.1083305929838549,10.83,,,,,
2026-04-15,Italy_MIB_ESG,FMI.MI,79.86,115.0999984741211,0.4412722072892698,44.13,,,,,
2026-04-15,EM_IMI,EIMI.MI,38.273,43.119998931884766,0.1266427751126058,12.66,,,,,
2026-04-15,World_Quality,IWQU.MI,69.4158,70.29000091552734,0.0125936878279488,1.26,,,,,
2026-04-15,Australia,SAUS.MI,50.07,54.810001373291016,0.0946674929756543,9.47,,,,,
2026-04-15,Canada,CSCA.MI,242.3,253.77999877929688,0.047379276843982,4.74,,,,,
2026-04-15,Japan,LCUJ.DE,19.7444,20.77899932861328,0.052399633749989,5.24,,,,,
2026-04-15,Switzerland,SW2CHB.MI,34.0694,33.720001220703125,-0.0102555013970564,-1.03,,,,,
2026-04-15,Germany_DAX,EXS1.DE,197.58,199.17999267578125,0.0080979485564391,0.81,,,,,
2026-04-15,EM_ex_China,EXCH.MI,6.5264,7.053999900817871,0.0808408771785167,8.08,,,,,
2026-04-15,World_SmallCap,IUSN.DE,8.1868,8.357000350952148,0.0207896065559374,2.08,,,,,
2026-04-16,MSCI_World,MWRD.MI,129.871,144.75,0.1145675323975328,11.46,,,,,
2026-04-16,Italy_MIB_ESG,FMI.MI,79.86,114.87999725341795,0.438517371067092,43.85,,,,,
2026-04-16,EM_IMI,EIMI.MI,38.273,43.46500015258789,0.1356569945545915,13.57,,,,,
2026-04-16,World_Quality,IWQU.MI,69.4158,70.77999877929688,0.0196525687134179,1.97,,,,,
2026-04-16,Australia,SAUS.MI,50.07,54.459999084472656,0.0876772335624656,8.77,,,,,
2026-04-16,Canada,CSCA.MI,242.3,254.77999877929688,0.0515063919904947,5.15,,,,,
2026-04-16,Japan,LCUJ.DE,19.7444,20.905000686645508,0.0587812588199949,5.88,,,,,
2026-04-16,Switzerland,SW2CHB.MI,34.0694,33.540000915527344,-0.0155388437857038,-1.55,,,,,
2026-04-16,Germany_DAX,EXS1.DE,197.58,199.72000122070312,0.0108310619531486,1.08,,,,,
2026-04-16,EM_ex_China,EXCH.MI,6.5264,7.078000068664551,0.0845182748015063,8.45,,,,,
2026-04-16,World_SmallCap,IUSN.DE,8.1868,8.39900016784668,0.0259197937957051,2.59,,,,,
2026-04-17,MSCI_World,MWRD.MI,129.871,146.49000549316406,0.1279654849286142,12.8,,,,,
2026-04-17,Italy_MIB_ESG,FMI.MI,79.86,117.33999633789062,0.4693212664399027,46.93,,,,,
2026-04-17,EM_IMI,EIMI.MI,38.273,44.375,0.159433543228908,15.94,,,,,
2026-04-17,World_Quality,IWQU.MI,69.4158,71.5,0.0300248646561733,3.0,,,,,
2026-04-17,Australia,SAUS.MI,50.07,55.02000045776367,0.0988616029111977,9.89,,,,,
2026-04-17,Canada,CSCA.MI,242.3,255.6999969482422,0.0553033303683128,5.53,,,,,
2026-04-17,Japan,LCUJ.DE,19.7444,21.15800094604492,0.0715950318087621,7.16,,,,,
2026-04-17,Switzerland,SW2CHB.MI,34.0694,34.34000015258789,0.0079426157369337,0.79,,,,,
2026-04-17,Germany_DAX,EXS1.DE,197.58,204.4499969482422,0.0347707103362797,3.48,,,,,
2026-04-17,EM_ex_China,EXCH.MI,6.5264,7.230000019073486,0.1078082892672049,10.78,,,,,
2026-04-17,World_SmallCap,IUSN.DE,8.1868,8.559000015258789,0.0454634307982104,4.55,,,,,
2026-04-20,MSCI_World,MWRD.MI,129.871,145.9600067138672,0.123884521670482,12.39,,,,,
2026-04-20,Italy_MIB_ESG,FMI.MI,79.86,116.72000122070312,0.4615577413060747,46.16,,,,,
2026-04-20,EM_IMI,EIMI.MI,38.273,43.85499954223633,0.145846929747768,14.58,,,,,
2026-04-20,World_Quality,IWQU.MI,69.4158,71.44000244140625,0.0291605432971491,2.92,,,,,
2026-04-20,Australia,SAUS.MI,50.07,54.59999847412109,0.0904733068528278,9.05,,,,,
2026-04-20,Canada,CSCA.MI,242.3,257.010009765625,0.060709904109059,6.07,,,,,
2026-04-20,Japan,LCUJ.DE,19.7444,20.895000457763672,0.0582747745063751,5.83,,,,,
2026-04-20,Switzerland,SW2CHB.MI,34.0694,34.209999084472656,0.0041268435743704,0.41,,,,,
2026-04-20,Germany_DAX,EXS1.DE,197.58,202.0,0.0223706852920335,2.24,,,,,
2026-04-20,EM_ex_China,EXCH.MI,6.5264,7.150000095367432,0.0955503946076599,9.56,,,,,
2026-04-20,World_SmallCap,IUSN.DE,8.1868,8.53499984741211,0.0425318619499817,4.25,,,,,
2026-04-21,MSCI_World,MWRD.MI,129.871,145.80999755859375,0.122729458913797,12.27,,,,,
2026-04-21,Italy_MIB_ESG,FMI.MI,79.86,115.76000213623048,0.4495367159558034,44.95,,,,,
2026-04-21,EM_IMI,EIMI.MI,38.273,43.7599983215332,0.143364730267635,14.34,,,,,
2026-04-21,World_Quality,IWQU.MI,69.4158,71.30999755859375,0.0272877004744416,2.73,,,,,
2026-04-21,Australia,SAUS.MI,50.07,54.09999847412109,0.0804872872802295,8.05,,,,,
2026-04-21,Canada,CSCA.MI,242.3,256.1300048828125,0.0570780226281983,5.71,,,,,
2026-04-21,Japan,LCUJ.DE,19.7444,20.593000411987305,0.0429792960022743,4.3,,,,,
2026-04-21,Switzerland,SW2CHB.MI,34.0694,33.88999938964844,-0.0052657402346846,-0.53,,,,,
2026-04-21,Germany_DAX,EXS1.DE,197.58,200.5500030517578,0.0150319012640844,1.5,,,,,
2026-04-21,EM_ex_China,EXCH.MI,6.5264,7.14900016784668,0.0953971818838379,9.54,,,,,
2026-04-21,World_SmallCap,IUSN.DE,8.1868,8.515000343322754,0.040088965569301,4.01,,,,,
2026-04-22,MSCI_World,MWRD.MI,129.871,146.39999389648438,0.1272724002778478,12.73,,,,,
2026-04-22,Italy_MIB_ESG,FMI.MI,79.86,115.5,0.4462809917355372,44.63,,,,,
2026-04-22,EM_IMI,EIMI.MI,38.273,44.3849983215332,0.1596947801722676,15.97,,,,,
2026-04-22,World_Quality,IWQU.MI,69.4158,71.5999984741211,0.0314654368907523,3.15,,,,,
2026-04-22,Australia,SAUS.MI,50.07,53.77999877929688,0.0740962408487493,7.41,,,,,
2026-04-22,Canada,CSCA.MI,242.3,255.6300048828125,0.0550144650549422,5.5,,,,,
2026-04-22,Japan,LCUJ.DE,19.7444,20.599000930786133,0.0432832059108472,4.33,,,,,
2026-04-22,Switzerland,SW2CHB.MI,34.0694,33.6150016784668,-0.0133374324623622,-1.33,,,,,
2026-04-22,Germany_DAX,EXS1.DE,197.58,200.0,0.012248203259439,1.22,,,,,
2026-04-22,EM_ex_China,EXCH.MI,6.5264,7.236999988555908,0.1088808513967745,10.89,,,,,
2026-04-22,World_SmallCap,IUSN.DE,8.1868,8.520999908447266,0.0408217995367257,4.08,,,,,
2026-04-23,MSCI_World,MWRD.MI,129.871,146.89999389648438,0.1311223744830205,13.11,,,,,
2026-04-23,Italy_MIB_ESG,FMI.MI,79.86,116.08000183105467,0.4535437244058939,45.35,,,,,
2026-04-23,EM_IMI,EIMI.MI,38.273,44.060001373291016,0.1512032339584306,15.12,,,,,
2026-04-23,World_Quality,IWQU.MI,69.4158,71.83999633789062,0.0349228322354653,3.49,,,,,
2026-04-23,Australia,SAUS.MI,50.07,53.959999084472656,0.0776912139898673,7.77,,,,,
2026-04-23,Canada,CSCA.MI,242.3,255.9600067138672,0.0563764206102648,5.64,,,,,
2026-04-23,Japan,LCUJ.DE,19.7444,20.645000457763672,0.0456129564718945,4.56,,,,,
2026-04-23,Switzerland,SW2CHB.MI,34.0694,34.04499816894531,-0.0007162389432948,-0.07,,,,,
2026-04-23,Germany_DAX,EXS1.DE,197.58,199.63999938964844,0.0104261534044358,1.04,,,,,
2026-04-23,EM_ex_China,EXCH.MI,6.5264,7.241000175476074,0.1094937753548777,10.95,,,,,
2026-04-23,World_SmallCap,IUSN.DE,8.1868,8.522000312805176,0.040943996775929,4.09,,,,,
2026-04-24,MSCI_World,MWRD.MI,129.871,146.57000732421875,0.1285814949004684,12.86,,,,,
2026-04-24,Italy_MIB_ESG,FMI.MI,79.86,115.36000061035156,0.4445279315095363,44.45,,,,,
2026-04-24,EM_IMI,EIMI.MI,38.273,44.38999938964844,0.1598254484793049,15.98,,,,,
2026-04-24,World_Quality,IWQU.MI,69.4158,71.7699966430664,0.0339144206803985,3.39,,,,,
2026-04-24,Australia,SAUS.MI,50.07,53.33000183105469,0.0651088841832372,6.51,,,,,
2026-04-24,Canada,CSCA.MI,242.3,254.6000061035156,0.0507635414920166,5.08,,,,,
2026-04-24,Japan,LCUJ.DE,19.7444,20.51799964904785,0.039180711951128,3.92,,,,,
2026-04-24,Switzerland,SW2CHB.MI,34.0694,33.79999923706055,-0.0079074114290083,-0.79,,,,,
2026-04-24,Germany_DAX,EXS1.DE,197.58,199.47999572753903,0.00961633630701,0.96,,,,,
2026-04-24,EM_ex_China,EXCH.MI,6.5264,7.314000129699707,0.1206791078848534,12.07,,,,,
2026-04-24,World_SmallCap,IUSN.DE,8.1868,8.468999862670898,0.0344701058619849,3.45,,,,,
2026-04-27,MSCI_World,MWRD.MI,129.871,146.3699951171875,0.1270414112248885,12.7,,,,,
2026-04-27,Italy_MIB_ESG,FMI.MI,79.86,115.62000274658205,0.4477836557298025,44.78,,,,,
2026-04-27,EM_IMI,EIMI.MI,38.273,44.380001068115234,0.1595642115359452,15.96,,,,,
2026-04-27,Australia,SAUS.MI,50.07,53.31999969482422,0.0649091211269066,6.49,,,,,
2026-04-27,Canada,CSCA.MI,242.3,255.19000244140625,0.0531985243145118,5.32,,,,,
2026-04-27,Japan,LCUJ.DE,19.7444,20.61800003051757,0.0442454584853213,4.42,,,,,
2026-04-27,Switzerland,SW2CHB.MI,34.0694,33.72999954223633,-0.009962032139212,-1.0,,,,,
2026-04-27,Germany_DAX,EXS1.DE,197.58,199.1199951171875,0.0077942864520066,0.78,,,,,
2026-04-27,EM_ex_China,EXCH.MI,6.5264,7.336999893188477,0.1242032197212057,12.42,,,,,
2026-04-27,World_SmallCap,IUSN.DE,8.1868,8.484000205993652,0.0363023655144443,3.63,,,,,
2026-04-28,MSCI_World,MWRD.MI,129.871,145.94000244140625,0.1237304898045463,12.37,,,,,
2026-04-28,Italy_MIB_ESG,FMI.MI,79.86,115.83999633789062,0.4505383964173632,45.05,,,,,
2026-04-28,EM_IMI,EIMI.MI,38.273,43.82500076293945,0.1450631192469744,14.51,,,,,
2026-04-28,World_Quality,IWQU.MI,69.4158,71.26000213623047,0.0265674693114603,2.66,,,,,
2026-04-28,Australia,SAUS.MI,50.07,53.18000030517578,0.0621130478365443,6.21,,,,,
2026-04-28,Canada,CSCA.MI,242.3,253.83999633789065,0.047626893676808,4.76,,,,,
2026-04-28,Japan,LCUJ.DE,19.7444,20.61199951171875,0.0439415485767484,4.39,,,,,
2026-04-28,Switzerland,SW2CHB.MI,34.0694,33.52000045776367,-0.0161258942698236,-1.61,,,,,
2026-04-28,Germany_DAX,EXS1.DE,197.58,198.4199981689453,0.0042514331862804,0.43,,,,,
2026-04-28,EM_ex_China,EXCH.MI,6.5264,7.229000091552734,0.107655076543383,10.77,,,,,
2026-04-28,World_SmallCap,IUSN.DE,8.1868,8.434000015258789,0.0301949498288451,3.02,,,,,
2026-04-29,MSCI_World,MWRD.MI,129.871,146.00999450683594,0.1242694250974885,12.43,,,,,
2026-04-29,Italy_MIB_ESG,FMI.MI,79.86,115.4000015258789,0.4450288195076246,44.5,,,,,
2026-04-29,EM_IMI,EIMI.MI,38.273,44.02000045776367,0.1501580868435625,15.02,,,,,
2026-04-29,World_Quality,IWQU.MI,69.4158,71.2300033569336,0.0261353086319482,2.61,,,,,
2026-04-29,Australia,SAUS.MI,50.07,52.630001068115234,0.0511284415441428,5.11,,,,,
2026-04-29,Canada,CSCA.MI,242.3,252.2700042724609,0.0411473556436687,4.11,,,,,
2026-04-29,Japan,LCUJ.DE,19.7444,20.51799964904785,0.039180711951128,3.92,,,,,
2026-04-29,Switzerland,SW2CHB.MI,34.0694,33.30500030517578,-0.0224365470135728,-2.24,,,,,
2026-04-29,Germany_DAX,EXS1.DE,197.58,197.9199981689453,0.0017208126781318,0.17,,,,,
2026-04-29,EM_ex_China,EXCH.MI,6.5264,7.256999969482422,0.1119453250616606,11.19,,,,,
2026-04-29,World_SmallCap,IUSN.DE,8.1868,8.401000022888184,0.0261640717848468,2.62,,,,,
2026-04-30,MSCI_World,MWRD.MI,129.871,146.9600067138672,0.1315844700808277,13.16,,,,,
2026-04-30,Italy_MIB_ESG,FMI.MI,79.86,116.54000091552734,0.4593037930819852,45.93,,,,,
2026-04-30,EM_IMI,EIMI.MI,38.273,44.29499816894531,0.1573432489991719,15.73,,,,,
2026-04-30,World_Quality,IWQU.MI,69.4158,71.55000305175781,0.030745205727771,3.07,,,,,
2026-04-30,Australia,SAUS.MI,50.07,53.77000045776367,0.0738965539797018,7.39,,,,,
2026-04-30,Canada,CSCA.MI,242.3,255.4199981689453,0.0541477431652714,5.41,,,,,
2026-04-30,Japan,LCUJ.DE,19.7444,20.86599922180176,0.056805941016276,5.68,,,,,
2026-04-30,Switzerland,SW2CHB.MI,34.0694,33.84000015258789,-0.0067333104607686,-0.67,,,,,
2026-04-30,Germany_DAX,EXS1.DE,197.58,200.6000061035156,0.0152849787605811,1.53,,,,,
2026-04-30,EM_ex_China,EXCH.MI,6.5264,7.296999931335449,0.1180742723914332,11.81,,,,,
2026-04-30,World_SmallCap,IUSN.DE,8.1868,8.48799991607666,0.0367909214927273,3.68,,,,,
2026-05-04,MSCI_World,MWRD.MI,129.871,147.36000061035156,0.1346644024482106,13.47,,,,,
2026-05-04,Italy_MIB_ESG,FMI.MI,79.86,114.86000061035156,0.4382669748353565,43.83,,,,,
2026-05-04,EM_IMI,EIMI.MI,38.273,44.93999862670898,0.1741958724612384,17.42,,,,,
2026-05-04,World_Quality,IWQU.MI,69.4158,71.37999725341797,0.0282961120295086,2.83,,,,,
2026-05-04,Australia,SAUS.MI,50.07,52.9900016784668,0.0583183878263791,5.83,,,,,
2026-05-04,Canada,CSCA.MI,242.3,256.5899963378906,0.0589764603297178,5.9,,,,,
2026-05-04,Japan,LCUJ.DE,19.7444,20.78499984741211,0.0527035436585618,5.27,,,,,
2026-05-04,Switzerland,SW2CHB.MI,34.0694,33.529998779296875,-0.0158324250119792,-1.58,,,,,
2026-05-04,Germany_DAX,EXS1.DE,197.58,198.1199951171875,0.0027330454357095,0.27,,,,,
2026-05-04,EM_ex_China,EXCH.MI,6.5264,7.441999912261963,0.1402917247275623,14.03,,,,,
2026-05-04,World_SmallCap,IUSN.DE,8.1868,8.517000198364258,0.0403332435584427,4.03,,,,,
2026-05-05,MSCI_World,MWRD.MI,129.871,148.4499969482422,0.1430573180174341,14.31,,,,,
2026-05-05,Italy_MIB_ESG,FMI.MI,79.86,117.45999908447266,0.4708239304341679,47.08,,,,,
2026-05-05,EM_IMI,EIMI.MI,38.273,45.81499862670898,0.1970579423277239,19.71,,,,,
2026-05-05,World_Quality,IWQU.MI,69.4158,71.76000213623047,0.0337704403929719,3.38,,,,,
2026-05-05,Australia,SAUS.MI,50.07,53.459999084472656,0.0677051944172688,6.77,,,,,
2026-05-05,Canada,CSCA.MI,242.3,255.8000030517578,0.0557160670728758,5.57,,,,,
2026-05-05,Japan,LCUJ.DE,19.7444,20.99300003051757,0.0632381855370423,6.32,,,,,
2026-05-05,Switzerland,SW2CHB.MI,34.0694,33.779998779296875,-0.008494461913128,-0.85,,,,,
2026-05-05,Germany_DAX,EXS1.DE,197.58,201.6499938964844,0.0205992200449658,2.06,,,,,
2026-05-05,EM_ex_China,EXCH.MI,6.5264,7.611000061035156,0.1661865746866813,16.62,,,,,
2026-05-05,World_SmallCap,IUSN.DE,8.1868,8.593999862670898,0.0497385868313502,4.97,,,,,
2026-05-06,MSCI_World,MWRD.MI,129.871,150.17999267578125,0.1563781958696031,15.64,,,,,
2026-05-06,Italy_MIB_ESG,FMI.MI,79.86,120.6999969482422,0.5113949029331604,51.14,,,,,
2026-05-06,EM_IMI,EIMI.MI,38.273,46.79499816894531,0.2226634486177019,22.27,,,,,
2026-05-06,World_Quality,IWQU.MI,69.4158,72.58000183105469,0.0455833085703065,4.56,,,,,
2026-05-06,Australia,SAUS.MI,50.07,54.83000183105469,0.0950669429010322,9.51,,,,,
2026-05-06,Canada,CSCA.MI,242.3,256.1099853515625,0.0569953997175505,5.7,,,,,
2026-05-06,Japan,LCUJ.DE,19.7444,21.507999420166016,0.0893214997754308,8.93,,,,,
2026-05-06,Switzerland,SW2CHB.MI,34.0694,34.375,0.0089699260920357,0.9,,,,,
2026-05-06,Germany_DAX,EXS1.DE,197.58,205.75,0.041350339103148,4.14,,,,,
2026-05-06,EM_ex_China,EXCH.MI,6.5264,7.807000160217285,0.1962184604402557,19.62,,,,,
2026-05-06,World_SmallCap,IUSN.DE,8.1868,8.711999893188477,0.0641520365940877,6.42,,,,,
2026-05-07,MSCI_World,MWRD.MI,129.871,150.25,0.1569172486544339,15.69,,,,,
